league_id,name,type,country,country_code,season,season_start,season_end,logo,flag,standings,is_current,coverage_standings,coverage_fixtures_events,coverage_fixtures_lineups,coverage_fixtures_statistics,coverage_fixtures_players_statistics,coverage_players,coverage_topscorers,coverage_predictions,coverage_odds
2484,Coupe de la Ligue,Cup,France,FR,2014,2014-08-12,2015-04-11,https://media.api-sports.io/football/leagues/65.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2485,Coupe de la Ligue,Cup,France,FR,2013,2013-08-06,2014-04-19,https://media.api-sports.io/football/leagues/65.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2486,Coupe de la Ligue,Cup,France,FR,2012,2012-08-07,2013-04-20,https://media.api-sports.io/football/leagues/65.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2487,Coupe de la Ligue,Cup,France,FR,2011,2011-07-22,2012-04-14,https://media.api-sports.io/football/leagues/65.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2488,Feminine Division 1,League,France,FR,2015,2015-08-30,2016-05-21,https://media.api-sports.io/football/leagues/64.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2489,Feminine Division 1,League,France,FR,2014,2014-08-30,2015-05-09,https://media.api-sports.io/football/leagues/64.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2490,Feminine Division 1,League,France,FR,2013,2286-11-20,1970-01-01,https://media.api-sports.io/football/leagues/64.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2491,National 2 - Group A,League,France,FR,2016,2016-08-13,2017-05-20,https://media.api-sports.io/football/leagues/67.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2492,National 2 - Group A,League,France,FR,2015,2015-08-15,2016-06-04,https://media.api-sports.io/football/leagues/67.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2493,National 2 - Group A,League,France,FR,2014,2014-08-16,2015-05-23,https://media.api-sports.io/football/leagues/67.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2494,National 2 - Group A,League,France,FR,2013,2013-08-17,2014-05-24,https://media.api-sports.io/football/leagues/67.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2495,National 2 - Group A,League,France,FR,2012,2012-08-11,2013-05-25,https://media.api-sports.io/football/leagues/67.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2496,National 2 - Group A,League,France,FR,2011,2011-08-13,2012-06-02,https://media.api-sports.io/football/leagues/67.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2497,National 2 - Group B,League,France,FR,2016,2016-08-13,2017-05-20,https://media.api-sports.io/football/leagues/68.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2498,National 2 - Group B,League,France,FR,2015,2015-08-15,2016-06-04,https://media.api-sports.io/football/leagues/68.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2499,National 2 - Group B,League,France,FR,2014,2014-08-16,2015-05-23,https://media.api-sports.io/football/leagues/68.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2500,National 2 - Group B,League,France,FR,2013,2013-08-17,2014-05-24,https://media.api-sports.io/football/leagues/68.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2501,National 2 - Group B,League,France,FR,2012,2012-08-11,2013-03-13,https://media.api-sports.io/football/leagues/68.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2502,National 2 - Group B,League,France,FR,2011,2011-08-13,2012-06-02,https://media.api-sports.io/football/leagues/68.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2503,National 2 - Group C,League,France,FR,2016,2016-08-13,2017-05-20,https://media.api-sports.io/football/leagues/69.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2504,National 2 - Group C,League,France,FR,2015,2015-08-15,2016-06-04,https://media.api-sports.io/football/leagues/69.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2505,National 2 - Group C,League,France,FR,2014,2014-08-15,2015-05-23,https://media.api-sports.io/football/leagues/69.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2506,National 2 - Group C,League,France,FR,2013,2013-08-17,2014-05-24,https://media.api-sports.io/football/leagues/69.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2507,National 2 - Group C,League,France,FR,2012,2012-08-11,2013-05-25,https://media.api-sports.io/football/leagues/69.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2508,National 2 - Group C,League,France,FR,2011,2011-08-13,2012-06-02,https://media.api-sports.io/football/leagues/69.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2509,National 2 - Group D,League,France,FR,2016,2016-08-13,2017-05-20,https://media.api-sports.io/football/leagues/70.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2510,National 2 - Group D,League,France,FR,2015,2015-08-14,2016-06-04,https://media.api-sports.io/football/leagues/70.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2511,National 2 - Group D,League,France,FR,2014,2014-08-16,2015-05-23,https://media.api-sports.io/football/leagues/70.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2512,National 2 - Group D,League,France,FR,2013,2013-08-17,2014-05-24,https://media.api-sports.io/football/leagues/70.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2513,National 2 - Group D,League,France,FR,2012,2012-08-11,2013-05-25,https://media.api-sports.io/football/leagues/70.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2514,National 2 - Group D,League,France,FR,2011,2011-08-13,2012-06-02,https://media.api-sports.io/football/leagues/70.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2515,Serie A,League,Ecuador,EC,2015,2015-01-31,2015-07-12,https://media.api-sports.io/football/leagues/242.png,https://media.api-sports.io/flags/ec.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2516,Serie A,League,Ecuador,EC,2014,2014-01-25,2014-08-03,https://media.api-sports.io/football/leagues/242.png,https://media.api-sports.io/flags/ec.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2517,Serie A,League,Ecuador,EC,2013,2013-01-26,2013-06-30,https://media.api-sports.io/football/leagues/242.png,https://media.api-sports.io/flags/ec.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2518,Serie A,League,Ecuador,EC,2012,2012-02-04,2012-07-08,https://media.api-sports.io/football/leagues/242.png,https://media.api-sports.io/flags/ec.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2519,Serie B,League,Ecuador,EC,2015,2015-02-28,2015-11-28,https://media.api-sports.io/football/leagues/243.png,https://media.api-sports.io/flags/ec.svg,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2520,Serie B,League,Ecuador,EC,2014,2014-02-28,2014-11-30,https://media.api-sports.io/football/leagues/243.png,https://media.api-sports.io/flags/ec.svg,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2521,Serie B,League,Ecuador,EC,2013,2013-02-23,2013-11-24,https://media.api-sports.io/football/leagues/243.png,https://media.api-sports.io/flags/ec.svg,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2522,Serie B,League,Ecuador,EC,2012,2012-02-25,2012-11-24,https://media.api-sports.io/football/leagues/243.png,https://media.api-sports.io/flags/ec.svg,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2523,Premier League,League,Egypt,EG,2015,2015-10-20,2016-07-09,https://media.api-sports.io/football/leagues/233.png,https://media.api-sports.io/flags/eg.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2524,Premier League,League,Egypt,EG,2014,2014-09-15,2015-08-03,https://media.api-sports.io/football/leagues/233.png,https://media.api-sports.io/flags/eg.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2525,Premier League,League,Egypt,EG,2013,2013-12-24,2014-07-07,https://media.api-sports.io/football/leagues/233.png,https://media.api-sports.io/flags/eg.svg,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2526,Premier League,League,Egypt,EG,2012,2013-02-02,2013-06-26,https://media.api-sports.io/football/leagues/233.png,https://media.api-sports.io/flags/eg.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2527,Premier League,League,Egypt,EG,2011,2011-10-14,2012-02-13,https://media.api-sports.io/football/leagues/233.png,https://media.api-sports.io/flags/eg.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2528,Super Cup,Cup,Egypt,EG,2018,2019-09-20,2019-09-20,https://media.api-sports.io/football/leagues/539.png,https://media.api-sports.io/flags/eg.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2529,Super Cup,Cup,Egypt,EG,2017,2018-01-12,2018-01-12,https://media.api-sports.io/football/leagues/539.png,https://media.api-sports.io/flags/eg.svg,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2530,Super Cup,Cup,Egypt,EG,2016,2017-02-10,2017-02-10,https://media.api-sports.io/football/leagues/539.png,https://media.api-sports.io/flags/eg.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2531,Super Cup,Cup,Egypt,EG,2015,2015-10-15,2015-10-15,https://media.api-sports.io/football/leagues/539.png,https://media.api-sports.io/flags/eg.svg,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2532,Super Cup,Cup,Egypt,EG,2014,2014-09-14,2014-09-14,https://media.api-sports.io/football/leagues/539.png,https://media.api-sports.io/flags/eg.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2533,Super Cup,Cup,Egypt,EG,2012,2012-09-09,2012-09-09,https://media.api-sports.io/football/leagues/539.png,https://media.api-sports.io/flags/eg.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2534,Primera Division,League,El-Salvador,SV,2014,2014-08-02,2015-05-24,https://media.api-sports.io/football/leagues/370.png,https://media.api-sports.io/flags/sv.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2535,Primera Division,League,El-Salvador,SV,2013,2013-08-04,2014-05-25,https://media.api-sports.io/football/leagues/370.png,https://media.api-sports.io/flags/sv.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2536,Primera Division,League,El-Salvador,SV,2012,2012-07-14,2013-05-26,https://media.api-sports.io/football/leagues/370.png,https://media.api-sports.io/flags/sv.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2537,Primera Division,League,El-Salvador,SV,2011,2011-07-30,2012-05-06,https://media.api-sports.io/football/leagues/370.png,https://media.api-sports.io/flags/sv.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2538,Esiliiga A,League,Estonia,EE,2018,2018-03-01,2018-11-11,https://media.api-sports.io/football/leagues/328.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2539,Esiliiga A,League,Estonia,EE,2017,2017-03-02,2017-11-05,https://media.api-sports.io/football/leagues/328.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2540,Esiliiga A,League,Estonia,EE,2016,2016-02-25,2016-11-06,https://media.api-sports.io/football/leagues/328.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2541,Esiliiga A,League,Estonia,EE,2015,2015-03-08,2015-11-08,https://media.api-sports.io/football/leagues/328.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2542,Esiliiga A,League,Estonia,EE,2014,2014-03-02,2014-11-09,https://media.api-sports.io/football/leagues/328.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2543,Esiliiga A,League,Estonia,EE,2013,2013-03-10,2013-11-10,https://media.api-sports.io/football/leagues/328.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2544,Esiliiga A,League,Estonia,EE,2012,2012-03-11,2012-11-04,https://media.api-sports.io/football/leagues/328.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2545,Esiliiga A,League,Estonia,EE,2011,2011-03-06,2011-11-06,https://media.api-sports.io/football/leagues/328.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2546,Meistriliiga,League,Estonia,EE,2018,2018-03-03,2018-11-10,https://media.api-sports.io/football/leagues/329.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2547,Meistriliiga,League,Estonia,EE,2017,2017-03-03,2017-11-04,https://media.api-sports.io/football/leagues/329.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2548,Meistriliiga,League,Estonia,EE,2016,2016-03-04,2016-11-05,https://media.api-sports.io/football/leagues/329.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2549,Meistriliiga,League,Estonia,EE,2015,2015-03-06,2015-11-07,https://media.api-sports.io/football/leagues/329.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2550,Meistriliiga,League,Estonia,EE,2014,2014-03-01,2014-11-08,https://media.api-sports.io/football/leagues/329.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2551,Meistriliiga,League,Estonia,EE,2013,2013-03-02,2013-11-09,https://media.api-sports.io/football/leagues/329.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2552,Meistriliiga,League,Estonia,EE,2012,2012-03-10,2012-11-03,https://media.api-sports.io/football/leagues/329.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2553,Meistriliiga,League,Estonia,EE,2011,2011-03-05,2011-11-05,https://media.api-sports.io/football/leagues/329.png,https://media.api-sports.io/flags/ee.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2554,Premier League,League,Ethiopia,ET,2015,2015-10-28,2016-06-29,https://media.api-sports.io/football/leagues/363.png,https://media.api-sports.io/flags/et.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2555,UEFA Europa League,Cup,World,,2015,2015-06-30,2016-05-18,https://media.api-sports.io/football/leagues/3.png,,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2556,UEFA Europa League,Cup,World,,2014,2014-07-01,2015-05-27,https://media.api-sports.io/football/leagues/3.png,,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2557,Erovnuli Liga,League,Georgia,GE,2018,2018-03-02,2018-12-08,https://media.api-sports.io/football/leagues/327.png,https://media.api-sports.io/flags/ge.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2558,Erovnuli Liga,League,Georgia,GE,2017,2017-03-04,2017-11-26,https://media.api-sports.io/football/leagues/327.png,https://media.api-sports.io/flags/ge.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2559,Erovnuli Liga,League,Georgia,GE,2016,2016-08-07,2016-12-11,https://media.api-sports.io/football/leagues/327.png,https://media.api-sports.io/flags/ge.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2560,Erovnuli Liga,League,Georgia,GE,2015,2015-08-13,2016-05-22,https://media.api-sports.io/football/leagues/327.png,https://media.api-sports.io/flags/ge.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2561,Erovnuli Liga,League,Georgia,GE,2014,2014-08-09,2015-05-22,https://media.api-sports.io/football/leagues/327.png,https://media.api-sports.io/flags/ge.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2562,Erovnuli Liga 2,League,Georgia,GE,2018,2018-03-01,2018-12-07,https://media.api-sports.io/football/leagues/326.png,https://media.api-sports.io/flags/ge.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2563,Erovnuli Liga 2,League,Georgia,GE,2017,2017-03-04,2017-11-25,https://media.api-sports.io/football/leagues/326.png,https://media.api-sports.io/flags/ge.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2564,Erovnuli Liga 2,League,Georgia,GE,2016,2016-08-19,2016-12-10,https://media.api-sports.io/football/leagues/326.png,https://media.api-sports.io/flags/ge.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2565,Erovnuli Liga 2,League,Georgia,GE,2015,2015-09-02,2016-05-21,https://media.api-sports.io/football/leagues/326.png,https://media.api-sports.io/flags/ge.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2566,Erovnuli Liga 2,League,Georgia,GE,2014,2014-08-25,2015-05-23,https://media.api-sports.io/football/leagues/326.png,https://media.api-sports.io/flags/ge.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2567,Erovnuli Liga 2,League,Georgia,GE,2013,2013-08-30,2014-05-16,https://media.api-sports.io/football/leagues/326.png,https://media.api-sports.io/flags/ge.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2568,Erovnuli Liga 2,League,Georgia,GE,2012,2012-08-25,2013-05-27,https://media.api-sports.io/football/leagues/326.png,https://media.api-sports.io/flags/ge.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2569,Erovnuli Liga 2,League,Georgia,GE,2011,2011-08-23,2012-05-27,https://media.api-sports.io/football/leagues/326.png,https://media.api-sports.io/flags/ge.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2570,Super Cup,Cup,Georgia,GE,2019,2019-02-24,2019-02-24,https://media.api-sports.io/football/leagues/530.png,https://media.api-sports.io/flags/ge.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2571,Super Cup,Cup,Georgia,GE,2018,2018-02-24,2018-02-24,https://media.api-sports.io/football/leagues/530.png,https://media.api-sports.io/flags/ge.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2572,Premier League,League,Ghana,GH,2018,2018-03-17,2018-06-23,https://media.api-sports.io/football/leagues/570.png,https://media.api-sports.io/flags/gh.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2573,Premier League,League,Ghana,GH,2017,2017-02-12,2017-10-22,https://media.api-sports.io/football/leagues/570.png,https://media.api-sports.io/flags/gh.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2575,Premier League,League,Ghana,GH,2015,2015-01-18,2015-09-13,https://media.api-sports.io/football/leagues/570.png,https://media.api-sports.io/flags/gh.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2576,Premier League,League,Ghana,GH,2014,2013-09-15,2014-06-04,https://media.api-sports.io/football/leagues/570.png,https://media.api-sports.io/flags/gh.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2577,Premier League,League,Ghana,GH,2013,2012-10-06,2013-06-23,https://media.api-sports.io/football/leagues/570.png,https://media.api-sports.io/flags/gh.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2578,Premier League,League,Ghana,GH,2012,2011-10-09,2012-06-06,https://media.api-sports.io/football/leagues/570.png,https://media.api-sports.io/flags/gh.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2579,Premier League,League,Ghana,GH,2011,2010-09-05,2011-06-15,https://media.api-sports.io/football/leagues/570.png,https://media.api-sports.io/flags/gh.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2580,Division d'Honneur,League,Guadeloupe,GP,2015,2015-09-05,2016-05-25,https://media.api-sports.io/football/leagues/377.png,https://media.api-sports.io/flags/gp.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2581,Division d'Honneur,League,Guadeloupe,GP,2014,2014-08-31,2015-05-24,https://media.api-sports.io/football/leagues/377.png,https://media.api-sports.io/flags/gp.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2582,Division d'Honneur,League,Guadeloupe,GP,2013,2013-08-31,2014-05-18,https://media.api-sports.io/football/leagues/377.png,https://media.api-sports.io/flags/gp.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2583,Division d'Honneur,League,Guadeloupe,GP,2012,2012-08-30,2013-05-26,https://media.api-sports.io/football/leagues/377.png,https://media.api-sports.io/flags/gp.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2584,Division d'Honneur,League,Guadeloupe,GP,2011,2011-09-25,2012-05-19,https://media.api-sports.io/football/leagues/377.png,https://media.api-sports.io/flags/gp.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2585,Ligue 1,League,Guinea,GN,2015,2015-12-10,2016-07-26,https://media.api-sports.io/football/leagues/378.png,https://media.api-sports.io/flags/gn.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2586,Ligue 1,League,Guinea,GN,2014,2014-12-12,2015-08-06,https://media.api-sports.io/football/leagues/378.png,https://media.api-sports.io/flags/gn.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2587,Liga Nacional,League,Guatemala,GT,2017,2017-07-29,2018-05-27,https://media.api-sports.io/football/leagues/339.png,https://media.api-sports.io/flags/gt.svg,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2588,Liga Nacional,League,Guatemala,GT,2016,2016-07-17,2017-05-28,https://media.api-sports.io/football/leagues/339.png,https://media.api-sports.io/flags/gt.svg,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2589,Liga Nacional,League,Guatemala,GT,2015,2015-08-01,2016-05-29,https://media.api-sports.io/football/leagues/339.png,https://media.api-sports.io/flags/gt.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2590,Liga Nacional,League,Guatemala,GT,2014,2014-07-20,2015-05-24,https://media.api-sports.io/football/leagues/339.png,https://media.api-sports.io/flags/gt.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2591,Liga Nacional,League,Guatemala,GT,2013,2013-08-04,2014-05-18,https://media.api-sports.io/football/leagues/339.png,https://media.api-sports.io/flags/gt.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
