team_id,name,code,logo,country,is_national,founded,venue_name,venue_surface,venue_address,venue_city,venue_capacity,year
47,Tottenham,,https://media.api-sports.io/football/teams/47.png,England,FALSE,1882,Tottenham Hotspur Stadium,grass,"Bill Nicholson Way, 748 High Road",London,62062,2010
50,Manchester City,,https://media.api-sports.io/football/teams/50.png,England,FALSE,1880,Etihad Stadium,grass,Rowsley Street,Manchester,55097,2010
66,Aston Villa,,https://media.api-sports.io/football/teams/66.png,England,FALSE,1874,Villa Park,grass,Trinity Road,Birmingham,42788,2010
48,West Ham,,https://media.api-sports.io/football/teams/48.png,England,FALSE,1895,London Stadium,grass,"Marshgate Lane, Stratford",London,60000,2010
67,Blackburn,,https://media.api-sports.io/football/teams/67.png,England,FALSE,1875,Ewood Park,grass,Nuttall Street,"Blackburn, Lancashire",31367,2010
45,Everton,,https://media.api-sports.io/football/teams/45.png,England,FALSE,1878,Goodison Park,grass,Goodison Road,Liverpool,40569,2010
61,Wigan,,https://media.api-sports.io/football/teams/61.png,England,FALSE,1932,DW Stadium,grass,"Robin Park, Loire Drive",Wigan,25138,2010
1356,Blackpool,,https://media.api-sports.io/football/teams/1356.png,England,FALSE,1887,Bloomfield Road,grass,Seasiders Way,"Blackpool, Lancashire",17625,2010
68,Bolton,,https://media.api-sports.io/football/teams/68.png,England,FALSE,1874,University of Bolton Stadium,grass,Burnden Way,Bolton,28723,2010
36,Fulham,,https://media.api-sports.io/football/teams/36.png,England,FALSE,1879,Craven Cottage,grass,Stevenage Road,London,25700,2010
746,Sunderland,,https://media.api-sports.io/football/teams/746.png,England,FALSE,1879,Stadium of Light,grass,Millenium Way,Sunderland,49000,2010
54,Birmingham,,https://media.api-sports.io/football/teams/54.png,England,FALSE,1875,St Andrew's Trillion Trophy Stadium,grass,St. Andrew&apos;s Road,Birmingham,30009,2010
39,Wolves,,https://media.api-sports.io/football/teams/39.png,England,FALSE,1877,Molineux Stadium,grass,Waterloo Road,"Wolverhampton, West Midlands",32050,2010
75,Stoke City,,https://media.api-sports.io/football/teams/75.png,England,FALSE,1868,bet365 Stadium,grass,Stanley Matthews Way,"Stoke-on-Trent, Staffordshire",30089,2010
49,Chelsea,,https://media.api-sports.io/football/teams/49.png,England,FALSE,1905,Stamford Bridge,grass,Fulham Road,London,41841,2010
60,West Brom,,https://media.api-sports.io/football/teams/60.png,England,FALSE,1878,The Hawthorns,grass,Halfords Lane,West Bromwich,28003,2010
40,Liverpool,,https://media.api-sports.io/football/teams/40.png,England,FALSE,1892,Anfield,grass,Anfield Road,Liverpool,55212,2010
42,Arsenal,,https://media.api-sports.io/football/teams/42.png,England,FALSE,1886,Emirates Stadium,grass,Queensland Road,London,60383,2010
33,Manchester United,MUN,https://media.api-sports.io/football/teams/33.png,England,FALSE,1878,Old Trafford,grass,Sir Matt Busby Way,Manchester,76212,2010
34,Newcastle,,https://media.api-sports.io/football/teams/34.png,England,FALSE,1892,St. James' Park,grass,St. James&apos; Street,Newcastle upon Tyne,52389,2010
67,Blackburn,,https://media.api-sports.io/football/teams/67.png,England,FALSE,1875,Ewood Park,grass,Nuttall Street,"Blackburn, Lancashire",31367,2011
39,Wolves,,https://media.api-sports.io/football/teams/39.png,England,FALSE,1877,Molineux Stadium,grass,Waterloo Road,"Wolverhampton, West Midlands",32050,2011
36,Fulham,,https://media.api-sports.io/football/teams/36.png,England,FALSE,1879,Craven Cottage,grass,Stevenage Road,London,25700,2011
66,Aston Villa,,https://media.api-sports.io/football/teams/66.png,England,FALSE,1874,Villa Park,grass,Trinity Road,Birmingham,42788,2011
40,Liverpool,,https://media.api-sports.io/football/teams/40.png,England,FALSE,1892,Anfield,grass,Anfield Road,Liverpool,55212,2011
746,Sunderland,,https://media.api-sports.io/football/teams/746.png,England,FALSE,1879,Stadium of Light,grass,Millenium Way,Sunderland,49000,2011
72,QPR,,https://media.api-sports.io/football/teams/72.png,England,FALSE,1885,Kiyan Prince Foundation Stadium,grass,"South Africa Road, Shepherd&apos;s Bush",London,18360,2011
68,Bolton,,https://media.api-sports.io/football/teams/68.png,England,FALSE,1874,University of Bolton Stadium,grass,Burnden Way,Bolton,28723,2011
61,Wigan,,https://media.api-sports.io/football/teams/61.png,England,FALSE,1932,DW Stadium,grass,"Robin Park, Loire Drive",Wigan,25138,2011
71,Norwich,,https://media.api-sports.io/football/teams/71.png,England,FALSE,1902,Carrow Road,grass,Carrow Road,"Norwich, Norfolk",27244,2011
34,Newcastle,,https://media.api-sports.io/football/teams/34.png,England,FALSE,1892,St. James' Park,grass,St. James&apos; Street,Newcastle upon Tyne,52389,2011
42,Arsenal,,https://media.api-sports.io/football/teams/42.png,England,FALSE,1886,Emirates Stadium,grass,Queensland Road,London,60383,2011
75,Stoke City,,https://media.api-sports.io/football/teams/75.png,England,FALSE,1868,bet365 Stadium,grass,Stanley Matthews Way,"Stoke-on-Trent, Staffordshire",30089,2011
49,Chelsea,,https://media.api-sports.io/football/teams/49.png,England,FALSE,1905,Stamford Bridge,grass,Fulham Road,London,41841,2011
60,West Brom,,https://media.api-sports.io/football/teams/60.png,England,FALSE,1878,The Hawthorns,grass,Halfords Lane,West Bromwich,28003,2011
33,Manchester United,MUN,https://media.api-sports.io/football/teams/33.png,England,FALSE,1878,Old Trafford,grass,Sir Matt Busby Way,Manchester,76212,2011
50,Manchester City,,https://media.api-sports.io/football/teams/50.png,England,FALSE,1880,Etihad Stadium,grass,Rowsley Street,Manchester,55097,2011
76,Swansea,,https://media.api-sports.io/football/teams/76.png,Wales,FALSE,1912,Liberty Stadium,grass,Normandy Road,Swansea,21028,2011
47,Tottenham,,https://media.api-sports.io/football/teams/47.png,England,FALSE,1882,Tottenham Hotspur Stadium,grass,"Bill Nicholson Way, 748 High Road",London,62062,2011
45,Everton,,https://media.api-sports.io/football/teams/45.png,England,FALSE,1878,Goodison Park,grass,Goodison Road,Liverpool,40569,2011
42,Arsenal,,https://media.api-sports.io/football/teams/42.png,England,FALSE,1886,Emirates Stadium,grass,Queensland Road,London,60383,2012
746,Sunderland,,https://media.api-sports.io/football/teams/746.png,England,FALSE,1879,Stadium of Light,grass,Millenium Way,Sunderland,49000,2012
36,Fulham,,https://media.api-sports.io/football/teams/36.png,England,FALSE,1879,Craven Cottage,grass,Stevenage Road,London,25700,2012
71,Norwich,,https://media.api-sports.io/football/teams/71.png,England,FALSE,1902,Carrow Road,grass,Carrow Road,"Norwich, Norfolk",27244,2012
72,QPR,,https://media.api-sports.io/football/teams/72.png,England,FALSE,1885,Kiyan Prince Foundation Stadium,grass,"South Africa Road, Shepherd&apos;s Bush",London,18360,2012
76,Swansea,,https://media.api-sports.io/football/teams/76.png,Wales,FALSE,1912,Liberty Stadium,grass,Normandy Road,Swansea,21028,2012
53,Reading,,https://media.api-sports.io/football/teams/53.png,England,FALSE,1871,Madejski Stadium,grass,"Shooters Way / Junction 11, M4","Reading, Berkshire",24200,2012
75,Stoke City,,https://media.api-sports.io/football/teams/75.png,England,FALSE,1868,bet365 Stadium,grass,Stanley Matthews Way,"Stoke-on-Trent, Staffordshire",30089,2012
60,West Brom,,https://media.api-sports.io/football/teams/60.png,England,FALSE,1878,The Hawthorns,grass,Halfords Lane,West Bromwich,28003,2012
40,Liverpool,,https://media.api-sports.io/football/teams/40.png,England,FALSE,1892,Anfield,grass,Anfield Road,Liverpool,55212,2012
48,West Ham,,https://media.api-sports.io/football/teams/48.png,England,FALSE,1895,London Stadium,grass,"Marshgate Lane, Stratford",London,60000,2012
66,Aston Villa,,https://media.api-sports.io/football/teams/66.png,England,FALSE,1874,Villa Park,grass,Trinity Road,Birmingham,42788,2012
34,Newcastle,,https://media.api-sports.io/football/teams/34.png,England,FALSE,1892,St. James' Park,grass,St. James&apos; Street,Newcastle upon Tyne,52389,2012
47,Tottenham,,https://media.api-sports.io/football/teams/47.png,England,FALSE,1882,Tottenham Hotspur Stadium,grass,"Bill Nicholson Way, 748 High Road",London,62062,2012
61,Wigan,,https://media.api-sports.io/football/teams/61.png,England,FALSE,1932,DW Stadium,grass,"Robin Park, Loire Drive",Wigan,25138,2012
49,Chelsea,,https://media.api-sports.io/football/teams/49.png,England,FALSE,1905,Stamford Bridge,grass,Fulham Road,London,41841,2012
50,Manchester City,,https://media.api-sports.io/football/teams/50.png,England,FALSE,1880,Etihad Stadium,grass,Rowsley Street,Manchester,55097,2012
41,Southampton,,https://media.api-sports.io/football/teams/41.png,England,FALSE,1885,St. Mary's Stadium,grass,Britannia Road,"Southampton, Hampshire",32689,2012
45,Everton,,https://media.api-sports.io/football/teams/45.png,England,FALSE,1878,Goodison Park,grass,Goodison Road,Liverpool,40569,2012
33,Manchester United,MUN,https://media.api-sports.io/football/teams/33.png,England,FALSE,1878,Old Trafford,grass,Sir Matt Busby Way,Manchester,76212,2012
40,Liverpool,,https://media.api-sports.io/football/teams/40.png,England,FALSE,1892,Anfield,grass,Anfield Road,Liverpool,55212,2013
75,Stoke City,,https://media.api-sports.io/football/teams/75.png,England,FALSE,1868,bet365 Stadium,grass,Stanley Matthews Way,"Stoke-on-Trent, Staffordshire",30089,2013
42,Arsenal,,https://media.api-sports.io/football/teams/42.png,England,FALSE,1886,Emirates Stadium,grass,Queensland Road,London,60383,2013
66,Aston Villa,,https://media.api-sports.io/football/teams/66.png,England,FALSE,1874,Villa Park,grass,Trinity Road,Birmingham,42788,2013
71,Norwich,,https://media.api-sports.io/football/teams/71.png,England,FALSE,1902,Carrow Road,grass,Carrow Road,"Norwich, Norfolk",27244,2013
45,Everton,,https://media.api-sports.io/football/teams/45.png,England,FALSE,1878,Goodison Park,grass,Goodison Road,Liverpool,40569,2013
746,Sunderland,,https://media.api-sports.io/football/teams/746.png,England,FALSE,1879,Stadium of Light,grass,Millenium Way,Sunderland,49000,2013
36,Fulham,,https://media.api-sports.io/football/teams/36.png,England,FALSE,1879,Craven Cottage,grass,Stevenage Road,London,25700,2013
60,West Brom,,https://media.api-sports.io/football/teams/60.png,England,FALSE,1878,The Hawthorns,grass,Halfords Lane,West Bromwich,28003,2013
41,Southampton,,https://media.api-sports.io/football/teams/41.png,England,FALSE,1885,St. Mary's Stadium,grass,Britannia Road,"Southampton, Hampshire",32689,2013
48,West Ham,,https://media.api-sports.io/football/teams/48.png,England,FALSE,1895,London Stadium,grass,"Marshgate Lane, Stratford",London,60000,2013
43,Cardiff,,https://media.api-sports.io/football/teams/43.png,Wales,FALSE,1889,Cardiff City Stadium,grass,Leckwith Road,Caerdydd,33280,2013
76,Swansea,,https://media.api-sports.io/football/teams/76.png,Wales,FALSE,1912,Liberty Stadium,grass,Normandy Road,Swansea,21028,2013
33,Manchester United,MUN,https://media.api-sports.io/football/teams/33.png,England,FALSE,1878,Old Trafford,grass,Sir Matt Busby Way,Manchester,76212,2013
52,Crystal Palace,,https://media.api-sports.io/football/teams/52.png,England,FALSE,1905,Selhurst Park,grass,Holmesdale Road,London,26309,2013
47,Tottenham,,https://media.api-sports.io/football/teams/47.png,England,FALSE,1882,Tottenham Hotspur Stadium,grass,"Bill Nicholson Way, 748 High Road",London,62062,2013
49,Chelsea,,https://media.api-sports.io/football/teams/49.png,England,FALSE,1905,Stamford Bridge,grass,Fulham Road,London,41841,2013
64,Hull City,,https://media.api-sports.io/football/teams/64.png,England,FALSE,1904,KCOM Stadium,grass,Walton Street / Anlaby Road,Hull,25504,2013
50,Manchester City,,https://media.api-sports.io/football/teams/50.png,England,FALSE,1880,Etihad Stadium,grass,Rowsley Street,Manchester,55097,2013
34,Newcastle,,https://media.api-sports.io/football/teams/34.png,England,FALSE,1892,St. James' Park,grass,St. James&apos; Street,Newcastle upon Tyne,52389,2013
33,Manchester United,MUN,https://media.api-sports.io/football/teams/33.png,England,FALSE,1878,Old Trafford,grass,Sir Matt Busby Way,Manchester,76212,2014
76,Swansea,,https://media.api-sports.io/football/teams/76.png,Wales,FALSE,1912,Liberty Stadium,grass,Normandy Road,Swansea,21028,2014
46,Leicester,,https://media.api-sports.io/football/teams/46.png,England,FALSE,1884,King Power Stadium,grass,Filbert Way,"Leicester, Leicestershire",32262,2014
45,Everton,,https://media.api-sports.io/football/teams/45.png,England,FALSE,1878,Goodison Park,grass,Goodison Road,Liverpool,40569,2014
72,QPR,,https://media.api-sports.io/football/teams/72.png,England,FALSE,1885,Kiyan Prince Foundation Stadium,grass,"South Africa Road, Shepherd&apos;s Bush",London,18360,2014
64,Hull City,,https://media.api-sports.io/football/teams/64.png,England,FALSE,1904,KCOM Stadium,grass,Walton Street / Anlaby Road,Hull,25504,2014
75,Stoke City,,https://media.api-sports.io/football/teams/75.png,England,FALSE,1868,bet365 Stadium,grass,Stanley Matthews Way,"Stoke-on-Trent, Staffordshire",30089,2014
66,Aston Villa,,https://media.api-sports.io/football/teams/66.png,England,FALSE,1874,Villa Park,grass,Trinity Road,Birmingham,42788,2014
60,West Brom,,https://media.api-sports.io/football/teams/60.png,England,FALSE,1878,The Hawthorns,grass,Halfords Lane,West Bromwich,28003,2014
746,Sunderland,,https://media.api-sports.io/football/teams/746.png,England,FALSE,1879,Stadium of Light,grass,Millenium Way,Sunderland,49000,2014
48,West Ham,,https://media.api-sports.io/football/teams/48.png,England,FALSE,1895,London Stadium,grass,"Marshgate Lane, Stratford",London,60000,2014
47,Tottenham,,https://media.api-sports.io/football/teams/47.png,England,FALSE,1882,Tottenham Hotspur Stadium,grass,"Bill Nicholson Way, 748 High Road",London,62062,2014
42,Arsenal,,https://media.api-sports.io/football/teams/42.png,England,FALSE,1886,Emirates Stadium,grass,Queensland Road,London,60383,2014
52,Crystal Palace,,https://media.api-sports.io/football/teams/52.png,England,FALSE,1905,Selhurst Park,grass,Holmesdale Road,London,26309,2014
40,Liverpool,,https://media.api-sports.io/football/teams/40.png,England,FALSE,1892,Anfield,grass,Anfield Road,Liverpool,55212,2014
41,Southampton,,https://media.api-sports.io/football/teams/41.png,England,FALSE,1885,St. Mary's Stadium,grass,Britannia Road,"Southampton, Hampshire",32689,2014
34,Newcastle,,https://media.api-sports.io/football/teams/34.png,England,FALSE,1892,St. James' Park,grass,St. James&apos; Street,Newcastle upon Tyne,52389,2014
50,Manchester City,,https://media.api-sports.io/football/teams/50.png,England,FALSE,1880,Etihad Stadium,grass,Rowsley Street,Manchester,55097,2014
44,Burnley,,https://media.api-sports.io/football/teams/44.png,England,FALSE,1882,Turf Moor,grass,Harry Potts Way,Burnley,22546,2014
49,Chelsea,,https://media.api-sports.io/football/teams/49.png,England,FALSE,1905,Stamford Bridge,grass,Fulham Road,London,41841,2014
33,Manchester United,MUN,https://media.api-sports.io/football/teams/33.png,England,FALSE,1878,Old Trafford,grass,Sir Matt Busby Way,Manchester,76212,2015
47,Tottenham,,https://media.api-sports.io/football/teams/47.png,England,FALSE,1882,Tottenham Hotspur Stadium,grass,"Bill Nicholson Way, 748 High Road",London,62062,2015
35,Bournemouth,,https://media.api-sports.io/football/teams/35.png,England,FALSE,1899,Vitality Stadium,grass,"Dean Court, Kings Park","Bournemouth, Dorset",12000,2015
66,Aston Villa,,https://media.api-sports.io/football/teams/66.png,England,FALSE,1874,Villa Park,grass,Trinity Road,Birmingham,42788,2015
71,Norwich,,https://media.api-sports.io/football/teams/71.png,England,FALSE,1902,Carrow Road,grass,Carrow Road,"Norwich, Norfolk",27244,2015
52,Crystal Palace,,https://media.api-sports.io/football/teams/52.png,England,FALSE,1905,Selhurst Park,grass,Holmesdale Road,London,26309,2015
46,Leicester,,https://media.api-sports.io/football/teams/46.png,England,FALSE,1884,King Power Stadium,grass,Filbert Way,"Leicester, Leicestershire",32262,2015
746,Sunderland,,https://media.api-sports.io/football/teams/746.png,England,FALSE,1879,Stadium of Light,grass,Millenium Way,Sunderland,49000,2015
45,Everton,,https://media.api-sports.io/football/teams/45.png,England,FALSE,1878,Goodison Park,grass,Goodison Road,Liverpool,40569,2015
38,Watford,,https://media.api-sports.io/football/teams/38.png,England,FALSE,1881,Vicarage Road,grass,Vicarage Road,Watford,22200,2015
49,Chelsea,,https://media.api-sports.io/football/teams/49.png,England,FALSE,1905,Stamford Bridge,grass,Fulham Road,London,41841,2015
76,Swansea,,https://media.api-sports.io/football/teams/76.png,Wales,FALSE,1912,Liberty Stadium,grass,Normandy Road,Swansea,21028,2015
34,Newcastle,,https://media.api-sports.io/football/teams/34.png,England,FALSE,1892,St. James' Park,grass,St. James&apos; Street,Newcastle upon Tyne,52389,2015
41,Southampton,,https://media.api-sports.io/football/teams/41.png,England,FALSE,1885,St. Mary's Stadium,grass,Britannia Road,"Southampton, Hampshire",32689,2015
42,Arsenal,,https://media.api-sports.io/football/teams/42.png,England,FALSE,1886,Emirates Stadium,grass,Queensland Road,London,60383,2015
48,West Ham,,https://media.api-sports.io/football/teams/48.png,England,FALSE,1895,London Stadium,grass,"Marshgate Lane, Stratford",London,60000,2015
75,Stoke City,,https://media.api-sports.io/football/teams/75.png,England,FALSE,1868,bet365 Stadium,grass,Stanley Matthews Way,"Stoke-on-Trent, Staffordshire",30089,2015
40,Liverpool,,https://media.api-sports.io/football/teams/40.png,England,FALSE,1892,Anfield,grass,Anfield Road,Liverpool,55212,2015
60,West Brom,,https://media.api-sports.io/football/teams/60.png,England,FALSE,1878,The Hawthorns,grass,Halfords Lane,West Bromwich,28003,2015
50,Manchester City,,https://media.api-sports.io/football/teams/50.png,England,FALSE,1880,Etihad Stadium,grass,Rowsley Street,Manchester,55097,2015
42,Arsenal,,https://media.api-sports.io/football/teams/42.png,England,FALSE,1886,Emirates Stadium,grass,Queensland Road,London,60383,2016
45,Everton,,https://media.api-sports.io/football/teams/45.png,England,FALSE,1878,Goodison Park,grass,Goodison Road,Liverpool,40569,2016
44,Burnley,,https://media.api-sports.io/football/teams/44.png,England,FALSE,1882,Turf Moor,grass,Harry Potts Way,Burnley,22546,2016
48,West Ham,,https://media.api-sports.io/football/teams/48.png,England,FALSE,1895,London Stadium,grass,"Marshgate Lane, Stratford",London,60000,2016
49,Chelsea,,https://media.api-sports.io/football/teams/49.png,England,FALSE,1905,Stamford Bridge,grass,Fulham Road,London,41841,2016
746,Sunderland,,https://media.api-sports.io/football/teams/746.png,England,FALSE,1879,Stadium of Light,grass,Millenium Way,Sunderland,49000,2016
64,Hull City,,https://media.api-sports.io/football/teams/64.png,England,FALSE,1904,KCOM Stadium,grass,Walton Street / Anlaby Road,Hull,25504,2016
47,Tottenham,,https://media.api-sports.io/football/teams/47.png,England,FALSE,1882,Tottenham Hotspur Stadium,grass,"Bill Nicholson Way, 748 High Road",London,62062,2016
46,Leicester,,https://media.api-sports.io/football/teams/46.png,England,FALSE,1884,King Power Stadium,grass,Filbert Way,"Leicester, Leicestershire",32262,2016
35,Bournemouth,,https://media.api-sports.io/football/teams/35.png,England,FALSE,1899,Vitality Stadium,grass,"Dean Court, Kings Park","Bournemouth, Dorset",12000,2016
40,Liverpool,,https://media.api-sports.io/football/teams/40.png,England,FALSE,1892,Anfield,grass,Anfield Road,Liverpool,55212,2016
70,Middlesbrough,,https://media.api-sports.io/football/teams/70.png,England,FALSE,1876,Riverside Stadium,grass,Dockside Road,Middlesbrough,34988,2016
33,Manchester United,MUN,https://media.api-sports.io/football/teams/33.png,England,FALSE,1878,Old Trafford,grass,Sir Matt Busby Way,Manchester,76212,2016
52,Crystal Palace,,https://media.api-sports.io/football/teams/52.png,England,FALSE,1905,Selhurst Park,grass,Holmesdale Road,London,26309,2016
41,Southampton,,https://media.api-sports.io/football/teams/41.png,England,FALSE,1885,St. Mary's Stadium,grass,Britannia Road,"Southampton, Hampshire",32689,2016
75,Stoke City,,https://media.api-sports.io/football/teams/75.png,England,FALSE,1868,bet365 Stadium,grass,Stanley Matthews Way,"Stoke-on-Trent, Staffordshire",30089,2016
76,Swansea,,https://media.api-sports.io/football/teams/76.png,Wales,FALSE,1912,Liberty Stadium,grass,Normandy Road,Swansea,21028,2016
60,West Brom,,https://media.api-sports.io/football/teams/60.png,England,FALSE,1878,The Hawthorns,grass,Halfords Lane,West Bromwich,28003,2016
38,Watford,,https://media.api-sports.io/football/teams/38.png,England,FALSE,1881,Vicarage Road,grass,Vicarage Road,Watford,22200,2016
50,Manchester City,,https://media.api-sports.io/football/teams/50.png,England,FALSE,1880,Etihad Stadium,grass,Rowsley Street,Manchester,55097,2016
44,Burnley,,https://media.api-sports.io/football/teams/44.png,England,FALSE,1882,Turf Moor,grass,Harry Potts Way,Burnley,22546,2017
35,Bournemouth,,https://media.api-sports.io/football/teams/35.png,England,FALSE,1899,Vitality Stadium,grass,"Dean Court, Kings Park","Bournemouth, Dorset",12000,2017
52,Crystal Palace,,https://media.api-sports.io/football/teams/52.png,England,FALSE,1905,Selhurst Park,grass,Holmesdale Road,London,26309,2017
60,West Brom,,https://media.api-sports.io/football/teams/60.png,England,FALSE,1878,The Hawthorns,grass,Halfords Lane,West Bromwich,28003,2017
37,Huddersfield,,https://media.api-sports.io/football/teams/37.png,England,FALSE,1908,John Smith's Stadium,grass,Stadium Way,"Huddersfield, West Yorkshire",24554,2017
42,Arsenal,,https://media.api-sports.io/football/teams/42.png,England,FALSE,1886,Emirates Stadium,grass,Queensland Road,London,60383,2017
40,Liverpool,,https://media.api-sports.io/football/teams/40.png,England,FALSE,1892,Anfield,grass,Anfield Road,Liverpool,55212,2017
51,Brighton,,https://media.api-sports.io/football/teams/51.png,England,FALSE,1901,The American Express Community Stadium,grass,Village Way,"Falmer, East Sussex",30750,2017
33,Manchester United,MUN,https://media.api-sports.io/football/teams/33.png,England,FALSE,1878,Old Trafford,grass,Sir Matt Busby Way,Manchester,76212,2017
38,Watford,,https://media.api-sports.io/football/teams/38.png,England,FALSE,1881,Vicarage Road,grass,Vicarage Road,Watford,22200,2017
34,Newcastle,,https://media.api-sports.io/football/teams/34.png,England,FALSE,1892,St. James' Park,grass,St. James&apos; Street,Newcastle upon Tyne,52389,2017
49,Chelsea,,https://media.api-sports.io/football/teams/49.png,England,FALSE,1905,Stamford Bridge,grass,Fulham Road,London,41841,2017
41,Southampton,,https://media.api-sports.io/football/teams/41.png,England,FALSE,1885,St. Mary's Stadium,grass,Britannia Road,"Southampton, Hampshire",32689,2017
50,Manchester City,,https://media.api-sports.io/football/teams/50.png,England,FALSE,1880,Etihad Stadium,grass,Rowsley Street,Manchester,55097,2017
76,Swansea,,https://media.api-sports.io/football/teams/76.png,Wales,FALSE,1912,Liberty Stadium,grass,Normandy Road,Swansea,21028,2017
75,Stoke City,,https://media.api-sports.io/football/teams/75.png,England,FALSE,1868,bet365 Stadium,grass,Stanley Matthews Way,"Stoke-on-Trent, Staffordshire",30089,2017
47,Tottenham,,https://media.api-sports.io/football/teams/47.png,England,FALSE,1882,Tottenham Hotspur Stadium,grass,"Bill Nicholson Way, 748 High Road",London,62062,2017
46,Leicester,,https://media.api-sports.io/football/teams/46.png,England,FALSE,1884,King Power Stadium,grass,Filbert Way,"Leicester, Leicestershire",32262,2017
48,West Ham,,https://media.api-sports.io/football/teams/48.png,England,FALSE,1895,London Stadium,grass,"Marshgate Lane, Stratford",London,60000,2017
45,Everton,,https://media.api-sports.io/football/teams/45.png,England,FALSE,1878,Goodison Park,grass,Goodison Road,Liverpool,40569,2017
33,Manchester United,MUN,https://media.api-sports.io/football/teams/33.png,England,FALSE,1878,Old Trafford,grass,Sir Matt Busby Way,Manchester,76212,2018
46,Leicester,,https://media.api-sports.io/football/teams/46.png,England,FALSE,1884,King Power Stadium,grass,Filbert Way,"Leicester, Leicestershire",32262,2018
34,Newcastle,,https://media.api-sports.io/football/teams/34.png,England,FALSE,1892,St. James' Park,grass,St. James&apos; Street,Newcastle upon Tyne,52389,2018
47,Tottenham,,https://media.api-sports.io/football/teams/47.png,England,FALSE,1882,Tottenham Hotspur Stadium,grass,"Bill Nicholson Way, 748 High Road",London,62062,2018
35,Bournemouth,,https://media.api-sports.io/football/teams/35.png,England,FALSE,1899,Vitality Stadium,grass,"Dean Court, Kings Park","Bournemouth, Dorset",12000,2018
43,Cardiff,,https://media.api-sports.io/football/teams/43.png,Wales,FALSE,1889,Cardiff City Stadium,grass,Leckwith Road,Caerdydd,33280,2018
36,Fulham,,https://media.api-sports.io/football/teams/36.png,England,FALSE,1879,Craven Cottage,grass,Stevenage Road,London,25700,2018
52,Crystal Palace,,https://media.api-sports.io/football/teams/52.png,England,FALSE,1905,Selhurst Park,grass,Holmesdale Road,London,26309,2018
37,Huddersfield,,https://media.api-sports.io/football/teams/37.png,England,FALSE,1908,John Smith's Stadium,grass,Stadium Way,"Huddersfield, West Yorkshire",24554,2018
49,Chelsea,,https://media.api-sports.io/football/teams/49.png,England,FALSE,1905,Stamford Bridge,grass,Fulham Road,London,41841,2018
38,Watford,,https://media.api-sports.io/football/teams/38.png,England,FALSE,1881,Vicarage Road,grass,Vicarage Road,Watford,22200,2018
51,Brighton,,https://media.api-sports.io/football/teams/51.png,England,FALSE,1901,The American Express Community Stadium,grass,Village Way,"Falmer, East Sussex",30750,2018
39,Wolves,,https://media.api-sports.io/football/teams/39.png,England,FALSE,1877,Molineux Stadium,grass,Waterloo Road,"Wolverhampton, West Midlands",32050,2018
45,Everton,,https://media.api-sports.io/football/teams/45.png,England,FALSE,1878,Goodison Park,grass,Goodison Road,Liverpool,40569,2018
40,Liverpool,,https://media.api-sports.io/football/teams/40.png,England,FALSE,1892,Anfield,grass,Anfield Road,Liverpool,55212,2018
48,West Ham,,https://media.api-sports.io/football/teams/48.png,England,FALSE,1895,London Stadium,grass,"Marshgate Lane, Stratford",London,60000,2018
41,Southampton,,https://media.api-sports.io/football/teams/41.png,England,FALSE,1885,St. Mary's Stadium,grass,Britannia Road,"Southampton, Hampshire",32689,2018
44,Burnley,,https://media.api-sports.io/football/teams/44.png,England,FALSE,1882,Turf Moor,grass,Harry Potts Way,Burnley,22546,2018
42,Arsenal,,https://media.api-sports.io/football/teams/42.png,England,FALSE,1886,Emirates Stadium,grass,Queensland Road,London,60383,2018
50,Manchester City,,https://media.api-sports.io/football/teams/50.png,England,FALSE,1880,Etihad Stadium,grass,Rowsley Street,Manchester,55097,2018
40,Liverpool,,https://media.api-sports.io/football/teams/40.png,England,FALSE,1892,Anfield,grass,Anfield Road,Liverpool,55212,2019
71,Norwich,,https://media.api-sports.io/football/teams/71.png,England,FALSE,1902,Carrow Road,grass,Carrow Road,"Norwich, Norfolk",27244,2019
48,West Ham,,https://media.api-sports.io/football/teams/48.png,England,FALSE,1895,London Stadium,grass,"Marshgate Lane, Stratford",London,60000,2019
50,Manchester City,,https://media.api-sports.io/football/teams/50.png,England,FALSE,1880,Etihad Stadium,grass,Rowsley Street,Manchester,55097,2019
35,Bournemouth,,https://media.api-sports.io/football/teams/35.png,England,FALSE,1899,Vitality Stadium,grass,"Dean Court, Kings Park","Bournemouth, Dorset",12000,2019
62,Sheffield Utd,,https://media.api-sports.io/football/teams/62.png,England,FALSE,1889,Bramall Lane,grass,Bramall Lane,Sheffield,32702,2019
44,Burnley,,https://media.api-sports.io/football/teams/44.png,England,FALSE,1882,Turf Moor,grass,Harry Potts Way,Burnley,22546,2019
41,Southampton,,https://media.api-sports.io/football/teams/41.png,England,FALSE,1885,St. Mary's Stadium,grass,Britannia Road,"Southampton, Hampshire",32689,2019
52,Crystal Palace,,https://media.api-sports.io/football/teams/52.png,England,FALSE,1905,Selhurst Park,grass,Holmesdale Road,London,26309,2019
45,Everton,,https://media.api-sports.io/football/teams/45.png,England,FALSE,1878,Goodison Park,grass,Goodison Road,Liverpool,40569,2019
46,Leicester,,https://media.api-sports.io/football/teams/46.png,England,FALSE,1884,King Power Stadium,grass,Filbert Way,"Leicester, Leicestershire",32262,2019
